week_end,pathogen,geography,percent_visits,status,trend_on_date,recent_trend,month,year,age_group,gender,socio_economic_status,air_quality_index,temperature,humidity,mobility_index,mask_compliance,estimated_cost
2024-01-27,Influenza,Kansas,2.4,Reporting,No Change,Decreasing,1,2024,65+,Female,Middle,284,-6.451693023364099,73.04285036961467,49.73595541568214,46.82014982844236,1667.5177679861329
2024-01-27,Influenza,Kentucky,4.8,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,High,56,8.86536874440893,51.37236866335515,50.96725418166408,8.207904071228045,1882.7729293715947
2024-01-27,Influenza,Louisiana,3.4,Reporting,Decreasing,No Change,1,2024,0-17,Female,Low,295,25.965926989519765,67.09665501923914,21.672021850319144,48.66040684797234,1563.7571831141024
2024-01-27,Influenza,Maine,2.2,Reporting,No Change,Decreasing,1,2024,50-64,Female,Middle,487,14.579037537259442,54.81103242922095,64.59762320177502,17.453064635188465,1693.0075640550651
2024-01-27,Influenza,Maryland,2.2,Reporting,Decreasing,Decreasing,1,2024,0-17,Female,Middle,309,-0.10616563267793744,66.3949551431514,95.64072338968727,27.90640366015692,268.3228289551927
2024-01-27,Influenza,Massachusetts,2.7,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Low,241,30.691849217131235,56.85859398379702,11.03802221766006,9.283489692802839,899.4787149974779
2024-01-27,Influenza,Michigan,2.6,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Low,362,9.799054151760021,67.51196313294233,17.892243729849067,85.73003242054891,874.355923139994
2024-01-27,Influenza,Minnesota,3.7,Reporting,No Change,Decreasing,1,2024,18-49,Male,Middle,316,20.930034239087075,82.28304589731334,38.044813189935866,45.689056263188895,1683.544791139881
2024-01-27,Influenza,Mississippi,3.4,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Low,4,30.938979617847245,22.852067648267017,76.75867337237581,40.0544045108746,920.9696196862307
2024-01-27,Influenza,Montana,4.8,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,High,300,-1.3521628285643317,84.05214704357374,99.1396249199809,11.56813383195282,183.52960256557407
2024-01-27,Influenza,National,3.4,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,High,67,6.1690093825922325,14.58864387639326,79.56340051978569,55.24780960387067,448.91053891655093
2024-01-27,Influenza,Nebraska,1.7,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Middle,450,18.44433244337204,4.688955344989509,2.1688383589758775,29.813848662248933,240.21028287307746
2024-01-27,Influenza,Nevada,2.2,Reporting,Decreasing,No Change,1,2024,50-64,Male,Low,473,26.513063983747195,51.18618605461297,54.43969402914984,47.70479914045717,1558.3014311006566
2024-01-27,Influenza,New Jersey,2.8,Reporting,Decreasing,Decreasing,1,2024,50-64,Male,Low,498,-0.9247057279664652,67.33168158842253,71.39254464187688,41.27822007794182,134.84126578226824
2024-01-27,Influenza,New Mexico,4.5,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Middle,47,18.613441728902274,60.1375864917101,0.6806671023192545,90.26398049156599,1050.6362559910335
2024-01-27,Influenza,New York,2.6,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,High,223,34.15095748824821,12.112262257538099,27.79672239799854,25.115403432690997,524.615030819144
2024-01-27,Influenza,North Carolina,4.8,Reporting,Decreasing,Decreasing,1,2024,65+,Female,Middle,289,36.25796391832365,49.20971580097147,63.717283968853046,13.093551419304749,229.18952427266484
2024-01-27,Influenza,North Dakota,2.7,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Middle,187,-5.261239261478542,96.5393221033173,8.72237473997497,43.9896063258028,941.0606750480787
2024-01-27,Influenza,Ohio,4.0,Reporting,No Change,Decreasing,1,2024,18-49,Female,Low,173,14.475471217769119,20.083976433038796,88.05008608984937,45.4227324245822,592.8097767103511
2024-01-27,Influenza,Oklahoma,4.7,Reporting,Increasing,Decreasing,1,2024,50-64,Male,High,62,-8.02835101211636,1.761909826784025,66.04539189301425,73.0668313911894,931.1003163226154
2024-01-27,Influenza,Oregon,1.3,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Middle,390,32.48284182920434,33.55734562427411,7.843909737497512,71.29445669315274,469.3888741757456
2024-01-27,Influenza,Pennsylvania,2.4,Reporting,Decreasing,Decreasing,1,2024,0-17,Female,Low,177,12.804000655993224,84.62423170332698,74.45860150509196,31.340256795925704,863.8732923087726
2024-01-27,Influenza,Region 1,2.5,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Middle,210,39.63265019928669,51.23505080968093,21.97638101474898,39.568816646325786,1242.3083545966747
2024-01-27,Influenza,Region 10,1.7,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Low,200,38.0439323856305,36.99459503223152,33.82216350266853,12.5973781195726,1745.5389774136574
2024-01-27,Influenza,Region 2,2.7,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,High,253,19.891272320487428,21.46925662854482,80.02643629956452,54.34190627306751,1317.4042484937054
2024-01-27,Influenza,Region 3,2.7,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Middle,195,22.97527111973784,30.292046304463582,5.26361945776398,29.95656054736654,1620.8599928034848
2024-01-27,Influenza,Region 4,3.8,Reporting,Decreasing,Decreasing,1,2024,50-64,Male,High,328,-3.5073161594823787,53.093398263963756,93.77903593932076,74.19291090822165,399.805615889481
2024-01-27,Influenza,Region 5,3.2,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,High,33,26.02431390826822,24.53478046597859,11.554608502990982,41.7090285777623,990.9753950669667
2024-01-27,Influenza,Region 6,6.0,Reporting,Decreasing,Decreasing,1,2024,50-64,Male,Middle,473,-7.279288240368256,40.7335122705203,29.63521270991051,86.98781384626228,1084.6653798223565
2024-01-27,Influenza,Region 7,1.4,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Low,102,-6.681749197117927,90.3166137885085,43.66985615495784,56.38809679451177,1411.18187947254
2024-01-27,Influenza,Region 8,3.2,Reporting,Decreasing,Decreasing,1,2024,65+,Female,High,386,2.0934419541416034,30.571494661655297,49.12548703207007,58.85791970296294,1762.6209091548278
2024-01-27,Influenza,Region 9,2.2,Reporting,Decreasing,No Change,1,2024,0-17,Male,Middle,113,12.334466167823507,2.498958446816435,45.179669822670235,24.17603099725858,383.02762435355805
2024-01-27,Influenza,Rhode Island,2.4,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Low,197,6.814100338759207,72.2105385447023,69.0362273517732,38.31830960496882,764.0589491682127
2024-01-27,Influenza,South Carolina,3.9,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,High,404,23.38381793478038,75.3824114108338,20.241191404598837,20.41801766996282,1568.0220045939427
2024-01-27,Influenza,Tennessee,3.2,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,Low,109,-3.757462477331554,14.922066787291488,13.937834231241208,25.78423294742571,1561.5323164980666
2024-01-27,Influenza,Texas,6.6,Reporting,No Change,Decreasing,1,2024,18-49,Male,Middle,357,0.30821534525772165,42.70523395465885,71.14142314471943,57.974050677597866,1280.924231476448
2024-01-27,Influenza,Utah,3.2,Reporting,Decreasing,No Change,1,2024,0-17,Female,High,404,26.995187246268472,41.44368437396629,39.27994953756054,45.96295564025711,765.0406663504727
2024-01-27,Influenza,Vermont,2.2,Reporting,No Change,Decreasing,1,2024,18-49,Male,High,185,-3.6730703881435254,69.18957341503838,54.90347709111757,73.35345648072675,1724.857144771106
2024-01-27,Influenza,Virginia,3.2,Reporting,Decreasing,Decreasing,1,2024,65+,Female,Middle,51,21.280975812655832,33.489531991740385,6.520332935788908,82.58862945275308,548.1191618374048
2024-01-27,Influenza,Washington,1.9,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,Low,177,15.485361273903457,10.54411172056804,21.797155277968727,34.43951581393344,1572.9311673568566
2024-01-27,Influenza,West Virginia,4.1,Reporting,No Change,Decreasing,1,2024,18-49,Male,Middle,90,-6.918437665413354,3.4910789827437227,74.73115053463579,53.73295910464646,259.68409157836993
2024-01-27,Influenza,Wisconsin,2.8,Reporting,Decreasing,Decreasing,1,2024,65+,Female,High,446,-3.5179606836521407,33.97134158825921,38.30793813650494,68.78528664813422,1768.619327569668
2024-01-27,Influenza,Wyoming,4.5,Reporting,Decreasing,No Change,1,2024,18-49,Male,Low,136,-1.847764430611651,49.545291110666426,49.46471676382919,27.99465684287824,1772.3968517766298
2024-01-27,RSV,Alabama,0.3,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,Low,420,35.530971561164414,3.087043615506546,57.29260359010897,23.542483824826775,1339.6610300486013
2024-01-27,RSV,Alaska,0.7,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Middle,109,17.367999289188127,95.63243630047639,4.869032294396758,40.462436467008175,959.3903086142426
2024-01-27,RSV,Arizona,0.7,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,High,251,7.369691958846232,49.20129195445594,75.4820763328851,83.87284913219221,174.35278639555423
2024-01-27,RSV,Arkansas,0.5,Reporting,Decreasing,No Change,1,2024,18-49,Male,Middle,437,30.818544253314386,67.4097858235997,85.02867853584581,99.08718319605002,1894.8804427877787
2024-01-27,RSV,California,0.4,Reporting,Decreasing,No Change,1,2024,65+,Female,Low,214,-5.809325817978125,4.606132601567392,14.969697865198716,30.915991752207805,1014.1339183332343
2024-01-27,RSV,Colorado,0.6,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Middle,180,-4.909800642003778,35.172058077336764,48.50758814334656,57.07306193519048,351.2705565578625
2024-01-27,RSV,Connecticut,0.1,Reporting,Decreasing,No Change,1,2024,0-17,Male,Low,424,15.063530212799424,70.23945905838131,20.65011190736388,50.431101679063715,1644.1233965662386
2024-01-27,RSV,Delaware,0.3,Reporting,Decreasing,No Change,1,2024,18-49,Male,High,401,-5.868751789576779,98.20030700504012,25.926628095738458,92.09741148977695,1715.598045433943
2024-01-27,RSV,District of Columbia,0.2,Reporting,Decreasing,No Change,1,2024,65+,Female,Low,20,-5.161426024058393,82.34944922438547,6.609466116170704,19.597946377570487,666.6025934397269
2024-01-27,RSV,Florida,0.2,Reporting,Decreasing,No Change,1,2024,18-49,Female,Middle,6,27.511533098812833,49.90758221701692,67.68634424087263,50.224132832552414,373.6872091174552
2024-01-27,RSV,Georgia,0.1,Reporting,Decreasing,No Change,1,2024,50-64,Female,Low,385,36.70366548876325,73.620057307824,41.13210605628118,20.123538834598918,1726.808505979294
2024-01-27,RSV,Hawaii,0.3,Reporting,Decreasing,No Change,1,2024,0-17,Male,High,409,-7.154752523453275,21.78338074825773,87.97743100985849,89.09145356242504,698.2407653935549
2024-01-27,RSV,Idaho,1.0,Reporting,No Change,No Change,1,2024,50-64,Male,Middle,374,25.353159939778905,33.41483156732811,48.64272028715434,72.92772054053425,1590.549891570027
2024-01-27,RSV,Illinois,0.4,Reporting,Decreasing,Decreasing,1,2024,65+,Male,High,404,-5.212672264018428,43.63262783125531,90.18547873656789,45.195327005176566,1339.8795145067074
2024-01-27,RSV,Indiana,0.4,Reporting,Decreasing,No Change,1,2024,50-64,Female,High,279,-5.221612069880895,51.4385420586361,39.728940127599145,93.434882030781,1416.9780373471556
2024-01-27,RSV,Iowa,1.2,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Middle,384,-6.842963754143407,15.164284481168444,87.28540656258518,32.99317632737693,129.1724120990636
2024-01-27,RSV,Kansas,0.7,Reporting,Decreasing,No Change,1,2024,65+,Female,Middle,144,28.928603282058674,14.79843635562591,21.465720219596427,1.2202377114110763,1978.7322546957046
2024-01-27,RSV,Kentucky,0.5,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,High,109,36.01851125552921,95.80069763947553,86.6374259198476,49.23997667854082,465.78130980251325
2024-01-27,RSV,Louisiana,0.1,Reporting,Decreasing,No Change,1,2024,18-49,Female,High,164,37.487932107664236,49.020943400432635,4.209192636231962,91.39678326011305,1672.2564655220135
2024-01-27,RSV,Maine,0.4,Reporting,Decreasing,No Change,1,2024,0-17,Female,High,491,12.04309411027101,45.97013518139735,61.96761451256558,53.36659235173887,1947.6055214015946
2024-01-27,RSV,Maryland,0.2,Reporting,Decreasing,No Change,1,2024,65+,Female,Low,455,12.835302732060082,70.06927240992876,61.2835462838202,72.41309658775495,1237.1371276323437
2024-01-27,RSV,Massachusetts,0.3,Reporting,Decreasing,No Change,1,2024,50-64,Female,Low,431,17.192579205773036,81.16188198670498,57.22771172697001,96.02100464409827,1046.6127099150142
2024-01-27,RSV,Michigan,0.5,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,High,426,8.371777050737983,11.877501103991484,53.453042714894686,38.49002082473536,200.0220226827485
2024-01-27,RSV,Minnesota,1.2,Reporting,Decreasing,No Change,1,2024,65+,Female,Low,265,20.033389174842963,54.537240180060664,92.40463577462494,46.54843845124389,1807.2495945564879
2024-01-27,RSV,Mississippi,0.1,Reporting,Decreasing,No Change,1,2024,0-17,Female,High,470,24.73894017789069,87.52245123483874,63.128800766412,71.00387545324745,927.6737503461078
2024-01-27,RSV,Montana,0.7,Reporting,No Change,Decreasing,1,2024,65+,Female,Middle,86,7.2983850107581105,22.981134208514263,85.56339070110805,92.20454320259894,746.398414511171
2024-01-27,RSV,National,0.4,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,High,18,25.452233998539846,56.99039395160829,84.97683541605909,58.70325320967896,1666.645666025264
2024-01-27,RSV,Nebraska,0.5,Reporting,Decreasing,No Change,1,2024,18-49,Male,High,248,27.61953357672764,19.404698821884757,50.99076772310145,19.733554367991303,216.7062859810494
2024-01-27,RSV,Nevada,0.5,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Low,324,-0.557184004892127,72.74772150225384,66.5437749013469,77.84605617708296,1509.766677420445
2024-01-27,RSV,New Jersey,0.2,Reporting,Decreasing,No Change,1,2024,50-64,Male,Middle,229,38.64992480481294,26.285917128015967,79.18616904520074,43.02867601256965,1682.1345963936128
2024-01-27,RSV,New Mexico,1.2,Reporting,Decreasing,No Change,1,2024,18-49,Female,Low,75,5.46296684586293,93.2041892504383,7.397900406417667,68.69425911524988,1694.0047858694306
2024-01-27,RSV,New York,0.3,Reporting,Decreasing,No Change,1,2024,65+,Male,High,147,-6.710573330344274,54.20052152299832,18.665361306555027,98.6773167845084,706.5691505035522
2024-01-27,RSV,North Carolina,0.4,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,Low,365,34.03449384606824,13.192384325332963,0.3510638336937655,72.60224645974935,111.23877934648866
2024-01-27,RSV,North Dakota,0.9,Reporting,No Change,No Change,1,2024,50-64,Male,Middle,44,17.531115305893454,0.3711389124743558,77.50472643144111,95.72361488767027,872.4038435172376
2024-01-27,RSV,Ohio,0.3,Reporting,Decreasing,No Change,1,2024,65+,Female,Low,111,33.69225017329207,60.34345503526125,2.068771310579254,92.29334692120597,1219.1137269085511
2024-01-27,RSV,Oklahoma,0.6,Reporting,Decreasing,No Change,1,2024,65+,Male,High,122,1.5890042213850748,46.626735053480296,71.92295043830796,80.79377608781351,355.0525928957108
2024-01-27,RSV,Oregon,0.5,Reporting,Decreasing,Decreasing,1,2024,65+,Male,High,80,-6.00525788092939,91.32925664112535,54.87883195835557,95.82177066383329,988.5629649670478
2024-01-27,RSV,Pennsylvania,0.3,Reporting,Decreasing,No Change,1,2024,50-64,Female,Low,323,9.295216955718566,75.40677409220915,12.374926004377485,3.52819465186206,1820.5504423551363
2024-01-27,RSV,Region 1,0.3,Reporting,Decreasing,No Change,1,2024,0-17,Female,High,178,19.516878464548647,72.95194357685827,43.42036136573061,63.46529162051277,1355.3328637705338
2024-01-27,RSV,Region 10,0.6,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Middle,493,9.281490025395165,83.66214658401218,66.83137541924211,68.42520594628563,121.99190902525177
2024-01-27,RSV,Region 2,0.3,Reporting,Decreasing,Decreasing,1,2024,65+,Female,Middle,22,37.299792926863454,84.96939385281756,27.497823524234587,10.240400858600973,1514.908191266485
2024-01-27,RSV,Region 3,0.3,Reporting,Decreasing,No Change,1,2024,0-17,Male,Middle,162,12.31229911497541,93.6831743655364,72.43337286891509,62.26776215220223,762.0821473827161
2024-01-27,RSV,Region 4,0.3,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,Middle,125,12.516318737792666,3.380143396627533,86.25124236096711,2.0370495187631343,430.1084951138045
2024-01-27,RSV,Region 5,0.5,Reporting,Decreasing,Decreasing,1,2024,65+,Male,High,107,24.881120348517697,37.36603415693831,3.33028331467079,43.424006405877,1528.4655709593453
2024-01-27,RSV,Region 6,0.3,Reporting,Decreasing,No Change,1,2024,65+,Female,Middle,224,12.329405790864953,12.800328389921011,39.83054177232637,97.41313962061035,1436.1541537385897
2024-01-27,RSV,Region 7,0.4,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Middle,67,22.6116401790403,80.28033926900089,12.666599852005866,14.486372169170759,877.594424336406
2024-01-27,RSV,Region 8,0.8,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,High,455,-1.5474661430323629,46.24463275481391,68.54721686450482,45.17398731559563,716.7719589944468
2024-01-27,RSV,Region 9,0.5,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,Middle,418,3.423625730902023,80.71055614520233,0.8853068272567821,2.4784243141648954,104.3893533081215
2024-01-27,RSV,Rhode Island,0.2,Reporting,Decreasing,No Change,1,2024,0-17,Male,Low,88,5.947409983833483,41.55326734717839,9.42952393306017,32.74570731251385,801.9091764526402
2024-01-27,RSV,South Carolina,0.2,Reporting,Decreasing,No Change,1,2024,65+,Female,Middle,353,13.212573130002344,4.638468090032443,38.37131918523018,91.81795865770736,1726.7709145772196
2024-01-27,RSV,Tennessee,0.3,Reporting,Decreasing,No Change,1,2024,50-64,Male,High,383,25.618594110706134,45.47449150508235,27.754800234577438,3.05096127339729,458.06915238100345
2024-01-27,RSV,Texas,0.3,Reporting,Decreasing,No Change,1,2024,18-49,Female,Middle,248,0.29720393845657256,40.086500918836265,31.719712804453316,39.18867112791623,1588.548806217489
2024-01-27,RSV,Utah,1.3,Reporting,Decreasing,Decreasing,1,2024,65+,Female,Low,358,38.14561546220031,92.12727864785344,81.88117879527094,41.000173144052454,390.1274540038564
2024-01-27,RSV,Vermont,1.1,Reporting,Decreasing,No Change,1,2024,65+,Female,Middle,326,34.82935929060494,67.59116027070384,61.807696260442846,87.76086483831044,1643.5162889401715
2024-01-27,RSV,Virginia,0.2,Reporting,Decreasing,No Change,1,2024,18-49,Male,Low,493,28.19417642922288,72.5622713453706,56.20098683003021,54.4499924101974,842.3586396776057
2024-01-27,RSV,Washington,0.6,Reporting,Decreasing,No Change,1,2024,50-64,Male,Low,220,8.662500696585493,43.300879850437525,39.96398625158679,42.893531165198496,241.71114617871655
2024-01-27,RSV,West Virginia,1.3,Reporting,Decreasing,Decreasing,1,2024,65+,Female,High,228,14.969334824618493,90.18853531634804,30.623910401401677,94.39729242250971,1203.763879600903
2024-01-27,RSV,Wisconsin,0.8,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,Low,102,-5.8281672714522195,65.94796808012754,39.99365534678686,7.97270901383934,400.1783233359387
2024-01-27,RSV,Wyoming,0.7,Reporting,No Change,No Change,1,2024,0-17,Female,Middle,443,11.171613462955552,99.92367005676603,65.0707563261602,34.12024071249795,997.7797612237136
2024-01-27,Combined,Alabama,6.9,Reporting,Decreasing,Decreasing,1,2024,50-64,Male,Low,261,2.5176917212612757,32.25526744331838,61.31763047299443,17.909756189566362,1006.0102304364749
2024-01-27,Combined,Alaska,6.5,Reporting,No Change,Decreasing,1,2024,18-49,Male,Middle,43,6.586937869397854,55.95922936179938,36.13884577819303,84.75941010362801,182.32714338399805
2024-01-27,Combined,Arizona,5.7,Reporting,Decreasing,Increasing,1,2024,50-64,Male,High,461,-3.306900805585613,78.94021615350698,58.70354421751396,52.50451424677125,1237.5678519935602
2024-01-27,Combined,Arkansas,9.0,Reporting,Decreasing,Decreasing,1,2024,50-64,Male,Middle,288,8.3082224175877,41.8832749204499,19.41057284299226,86.25320478199195,813.9063067840617
2024-01-27,Combined,California,3.5,Reporting,Decreasing,Increasing,1,2024,50-64,Female,High,94,11.421128863575493,82.15092525961221,72.82225929916801,3.1873272204898995,620.4387405931337
2024-01-27,Combined,Colorado,4.8,Reporting,Decreasing,No Change,1,2024,18-49,Male,High,300,13.235405053710913,66.49855561866416,29.83470389192615,64.42860933475016,921.5453118013934
2024-01-27,Combined,Connecticut,4.9,Reporting,Decreasing,Decreasing,1,2024,0-17,Female,Middle,214,25.574743593541633,25.83797411017743,96.06436871368504,39.487105196704185,546.4762234668474
2024-01-27,Combined,Delaware,4.9,Reporting,Decreasing,Decreasing,1,2024,65+,Female,Low,32,16.67729992153441,17.15769200093168,24.298953013199686,58.968994035622366,1835.1919026018325
2024-01-27,Combined,District of Columbia,3.7,Reporting,Decreasing,No Change,1,2024,65+,Male,High,310,39.18791746207584,57.35021230879352,64.51576740570736,96.79630676292531,105.9586044495079
2024-01-27,Combined,Florida,6.0,Reporting,Decreasing,Increasing,1,2024,18-49,Male,High,8,5.984295308312246,23.943680743051697,98.6600102327419,69.8580640793093,1221.6894984388646
2024-01-27,Combined,Georgia,5.8,Reporting,Decreasing,No Change,1,2024,65+,Female,Low,403,13.315524038879808,24.134764718977607,54.68941026707882,64.39375884334868,816.326592564686
2024-01-27,Combined,Hawaii,4.7,Reporting,Decreasing,Increasing,1,2024,0-17,Male,Middle,402,-0.08874598989840621,86.3545732165915,83.93246630005761,66.90397594558995,322.63946672810675
2024-01-27,Combined,Idaho,4.5,Reporting,Decreasing,No Change,1,2024,18-49,Female,Middle,494,-7.903730619508672,20.206599275777727,69.7930582270695,69.89357095721215,413.9767208902148
2024-01-27,Combined,Illinois,4.5,Reporting,Decreasing,Decreasing,1,2024,50-64,Male,Middle,99,25.75009641044035,64.68345673680757,77.41024457908847,99.26258908458706,1210.5695946144367
2024-01-27,Combined,Indiana,6.3,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,Low,261,1.1408760539028595,69.70316209552705,55.35176803606067,9.295456413044612,182.68768786586833
2024-01-27,Combined,Iowa,6.0,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Low,74,36.458849317115515,29.473113211510615,25.743919283607973,59.91650408007255,198.05048434626917
2024-01-27,Combined,Kansas,4.5,Reporting,Decreasing,Decreasing,1,2024,0-17,Female,High,283,36.19902287257391,72.12645851674307,86.30168050760095,18.176586828281582,806.6814487021117
2024-01-27,Combined,Kentucky,7.2,Reporting,Decreasing,Decreasing,1,2024,65+,Female,High,299,5.018741148005571,6.693119577195505,58.13647339583186,4.333102015189572,1931.5607716795407
2024-01-27,Combined,Louisiana,6.0,Reporting,Decreasing,Increasing,1,2024,50-64,Male,Middle,182,31.598749893832085,36.52448669315622,48.399147033126646,56.28790489222513,285.00082076397916
2024-01-27,Combined,Maine,4.7,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,Middle,194,37.45297046461553,4.315327257288537,72.64230847691093,53.984716586580525,1813.631031590878
2024-01-27,Combined,Maryland,4.2,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,Low,5,25.165944004016858,50.43984708121837,35.91507129649192,45.92030914194956,695.154956619404
2024-01-27,Combined,Massachusetts,5.3,Reporting,Decreasing,Decreasing,1,2024,18-49,Female,High,170,15.899308348898291,49.090618726403044,86.43176357921423,59.63308868215711,1762.0357151425858
2024-01-27,Combined,Michigan,4.9,Reporting,Decreasing,Decreasing,1,2024,0-17,Female,Middle,129,22.036088013813938,34.41171762569021,81.88302890119697,94.41567256159922,1904.6691366904588
2024-01-27,Combined,Minnesota,7.0,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Low,357,21.133398949634948,29.00892218488783,14.307696287433892,53.342158801077275,1861.9316476787235
2024-01-27,Combined,Mississippi,5.8,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,Low,482,8.7229425362193,6.118488338990602,53.12981128831791,44.018470259108334,1050.9962657085975
2024-01-27,Combined,Montana,6.8,Reporting,Decreasing,No Change,1,2024,50-64,Female,High,488,4.397013633581512,62.97849888138485,66.46852226413228,88.5994492157571,162.2871999318406
2024-01-27,Combined,National,5.8,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Middle,272,1.5653157126648978,76.81491010594421,80.8510519939731,52.40707876126313,359.12075448047295
2024-01-27,Combined,Nebraska,3.4,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Low,201,38.027814215695344,90.23669866180946,61.309523131279356,62.66470725491057,1697.8621157347984
2024-01-27,Combined,Nevada,3.9,Reporting,Decreasing,Increasing,1,2024,0-17,Female,Middle,457,-3.8117552203315945,98.0509925034117,68.03051759458995,95.90284624159386,650.3049698552569
2024-01-27,Combined,New Jersey,5.1,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Middle,408,8.467043178958498,56.10527025079779,94.20739030581655,79.351235924965,1106.9107659845567
2024-01-27,Combined,New Mexico,7.4,Reporting,Decreasing,No Change,1,2024,0-17,Female,High,55,39.9917886099632,38.25508136786422,42.279694428988144,25.573180256418826,529.4329768271162
2024-01-27,Combined,New York,4.8,Reporting,Decreasing,Decreasing,1,2024,0-17,Female,Low,153,21.002131377522186,43.19491346265506,86.33944728791046,9.106266865570479,977.5009434934959
2024-01-27,Combined,North Carolina,8.0,Reporting,Decreasing,Decreasing,1,2024,0-17,Male,Middle,245,12.102862001064988,30.793442417039362,84.4576083899773,44.807229651892555,1558.0985416197557
2024-01-27,Combined,North Dakota,4.8,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,Low,51,13.522251237755476,51.43351292159848,8.519449272981937,53.41490501396279,1147.8598035635684
2024-01-27,Combined,Ohio,5.9,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,High,55,-8.554140997559935,74.56677219514923,95.89174752611004,14.506820177973712,1978.8278518686316
2024-01-27,Combined,Oklahoma,6.9,Reporting,No Change,Decreasing,1,2024,65+,Female,Low,310,27.327885442583742,70.8161013244109,45.13487851752027,3.4556967265571337,1448.4127690985758
2024-01-27,Combined,Oregon,3.4,Reporting,Decreasing,No Change,1,2024,0-17,Female,Low,441,21.207899414242636,57.248386513993935,4.527377128620325,33.905383148161285,1368.122938543903
2024-01-27,Combined,Pennsylvania,4.4,Reporting,Decreasing,Decreasing,1,2024,65+,Male,Low,144,-0.36417269931321705,27.442154359072013,43.98310971667774,60.07199365101168,1584.043105365035
2024-01-27,Combined,Region 1,5.1,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,Middle,238,-5.368484278099758,54.66941670204891,45.579264979637976,86.1726685242631,876.1339971185805
2024-01-27,Combined,Region 10,4.5,Reporting,Decreasing,No Change,1,2024,0-17,Male,Middle,498,36.58166887195676,40.731483734142394,82.28416735372252,62.896371964102826,1611.4994570525362
2024-01-27,Combined,Region 2,4.9,Reporting,Decreasing,Decreasing,1,2024,50-64,Female,High,449,39.964769499110076,41.311872820836136,49.57197046294773,52.74378272716642,1200.6668235139487
2024-01-27,Combined,Region 3,5.0,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,High,82,39.2473156183135,51.414847414815526,62.49826142221585,12.753201225306821,535.6735646851507
2024-01-27,Combined,Region 4,6.4,Reporting,Decreasing,Increasing,1,2024,18-49,Female,Middle,353,26.943757895938184,51.941067421807816,10.623281178565191,90.41364305406965,736.6493861801343
2024-01-27,Combined,Region 5,5.4,Reporting,Decreasing,Decreasing,1,2024,18-49,Male,Low,180,7.7200249533574095,76.69530754546702,28.575203333730048,2.0970987427639254,1222.6531557340152
2024-01-27,Combined,Region 6,8.7,Reporting,Decreasing,Increasing,1,2024,18-49,Female,High,449,1.8682515365004573,65.24904741702427,52.506064756861434,33.362487890955585,178.59385102275274
